station_code,date,piezometry_m,depth_to_water_m,measurement_type,station_type,province,municipality,gwb_code,gwb_name,x_utm_etrs89,y_utm_etrs89,ground_elevation_m,well_depth_m,filter_position,n_filters,filter_start_m,filter_end_m,lon,lat,use
BO-F07-00,2023-01-18,16.58,1.52,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2023-04-20,16.50,1.60,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2023-07-04,15.26,2.84,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2023-11-02,16.23,1.87,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2024-02-13,16.47,1.63,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2024-05-02,16.79,1.31,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2024-07-16,15.31,2.79,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F07-00,2024-10-22,17.20,0.90,manual,Pozzo,BO,SAN GIOVANNI IN PERSICETO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,676768,4948948,18.1,7.0,,,,,11.2301238711,44.6721257244,
BO-F08-00,2010-04-01,20.09,1.11,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2010-06-24,20.00,1.20,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2010-07-27,19.37,1.83,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2010-11-02,19.10,2.10,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2011-04-07,18.54,2.66,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2011-09-29,18.70,2.50,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2012-04-05,18.55,2.65,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2012-10-09,17.26,3.94,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2013-04-02,20.27,0.93,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2013-10-07,19.20,2.00,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2014-05-06,20.40,0.80,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2014-09-23,18.98,2.22,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2015-04-09,20.12,1.08,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2015-10-27,18.88,2.32,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2016-04-14,19.82,1.38,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2016-10-06,18.85,2.35,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2017-03-29,19.50,1.70,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2017-09-26,18.64,2.56,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2018-04-05,19.38,1.82,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2018-10-09,17.89,3.31,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2019-04-08,18.77,2.43,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2019-09-24,18.88,2.32,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2020-09-22,18.55,2.65,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2021-04-22,18.90,2.30,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2021-10-05,18.04,3.16,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2022-04-05,17.40,3.80,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2022-07-11,17.87,3.33,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2022-10-06,17.97,3.23,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2023-01-18,18.79,2.41,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2023-04-20,16.60,4.60,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2023-07-04,17.31,3.89,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2023-11-02,18.20,3.00,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2024-02-13,18.67,2.53,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2024-05-02,19.51,1.69,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2024-07-16,19.24,1.96,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F08-00,2024-10-22,19.20,2.00,manual,Pozzo,BO,ARGELATO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,684902,4947067,21.2,6.7,,,,,11.3319816123,44.6531568435,
BO-F11-00,2010-03-30,13.44,0.86,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2010-06-21,13.78,0.52,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2010-07-28,12.54,1.76,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2010-10-28,12.03,2.27,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2011-04-20,13.03,1.27,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2011-10-18,12.03,2.27,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-04-03,11.68,2.62,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-05-16,11.87,2.43,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-06-11,11.98,2.32,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-07-11,11.59,2.71,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-09-10,11.31,2.99,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-10-02,11.45,2.85,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-11-19,11.64,2.66,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2012-12-10,11.85,2.45,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-01-17,12.70,1.60,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-02-18,13.50,0.80,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-04-11,13.57,0.73,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-05-20,13.32,0.98,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-07-11,12.77,1.53,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-09-09,11.65,2.65,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-10-08,11.63,2.67,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2013-12-03,11.87,2.43,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-01-29,12.65,1.65,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-02-19,13.45,0.85,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-03-17,13.46,0.84,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-04-14,13.25,1.05,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-05-13,13.14,1.16,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2014-09-25,12.13,2.17,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2015-04-16,13.33,0.97,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F11-00,2015-10-22,12.00,2.30,manual,Pozzo,BO,MOLINELLA,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,705857,4940727,14.3,7.2,,,,,11.5934679961,44.5904397099,
BO-F12-00,2010-03-30,29.88,1.12,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2010-06-21,29.45,1.55,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2010-07-28,28.60,2.40,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2010-10-28,28.18,2.82,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2011-04-12,29.28,1.72,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2011-10-13,27.28,3.72,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-04-03,27.62,3.38,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-05-23,27.75,3.25,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-07-18,27.00,4.00,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-08-09,26.73,4.27,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-08-22,26.55,4.45,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-09-12,26.40,4.60,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-10-02,26.40,4.60,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-11-21,26.73,4.27,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2012-12-12,26.90,4.10,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-01-17,27.45,3.55,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-02-20,27.50,3.50,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-04-11,29.92,1.08,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-05-20,29.45,1.55,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-07-11,28.60,2.40,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-09-09,27.44,3.56,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-10-08,27.80,3.20,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2013-12-03,28.00,3.00,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2014-01-29,28.80,2.20,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2014-02-10,30.00,1.00,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2014-04-07,29.60,1.40,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2014-05-13,29.30,1.70,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2015-04-16,29.79,1.21,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2015-10-22,28.70,2.30,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2016-04-21,29.40,1.60,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2016-10-13,28.80,2.20,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2017-03-30,29.38,1.62,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2017-09-28,28.45,2.55,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2018-04-11,29.68,1.32,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2018-10-16,27.99,3.01,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2019-04-02,29.14,1.86,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2019-09-19,27.83,3.17,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2020-06-04,28.04,2.96,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2020-09-29,27.41,3.59,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2021-04-29,27.87,3.13,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2021-10-07,27.00,4.00,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2022-04-12,27.86,3.14,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2022-07-14,26.84,4.16,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2023-01-18,26.25,4.75,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2023-04-13,26.60,4.40,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F12-00,2023-07-10,27.83,3.17,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,699279,4932056,31.0,6.65,,,,,11.5073234095,44.5143040328,
BO-F13-00,2010-03-30,33.68,0.82,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
BO-F13-00,2010-06-21,33.34,1.16,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
BO-F13-00,2010-07-28,31.85,2.65,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
BO-F13-00,2010-10-28,32.02,2.48,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
BO-F13-00,2011-04-12,33.16,1.34,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
BO-F13-00,2011-10-13,31.15,3.35,manual,Pozzo,BO,CASTENASO,IT089015ER-DQ1-FPF-ITB,Freatico di pianura fluviale,695284,4934008,34.5,7.65,,,,,11.4578434616,44.5329531364,
